id,dublin_no,location,code,spaces,exact_location,installed,tariff,nearest_pad,op_hours,clearway,clearway_hours,comment,further_info,finished,extra_comment,zone,longitude,latitude,created_at,updated_at
1024,9176,Wolfe Tone Street,1,16 P&D + 14 DP (Total),New Apartments,01/08/1999,2.90,"Wolfe Tone St 2338, Mary St 2451, Jervis St 2181","Mon-Sat 07.00-19.00, Sun 14.00-18.00",FALSE,,,"replaced met, 2349   17/12/2010",TRUE,,Yellow,-6.267588,53.349426,02/01/2012 22:45:00,NULL
1025,9177,Ormond Quay Upper,7,10 P&D (Total),Western End Of Ormond House,,2.90,"5 On Ormond Quay Upper, 3 On Inns Quay","Mon-Sat 07.00-19.00, Sun 14.00-18.00",FALSE,,,"replaced met,2495    10/01/2011",TRUE,,Yellow,-6.271077,53.345703,02/01/2012 22:45:00,NULL
1026,9178,Ormond Quay Upper,7,10 P&D (Total),"At Number 23, Raymond Quinn Solictors",,2.90,5 On Ormond Quay Upper,"Mon-Sat 07.00-19.00, Sun 14.00-18.00",FALSE,,,"replaced met, 2507   10/01/2011",TRUE,,Yellow,-6.270398,53.345792,02/01/2012 22:45:00,NULL
1027,9179,Fitzwilliam Street Upper,2,,At No. 27,,2.90,,"Mon-Sat 07.00-19.00,",FALSE,,,"replaced met, 1258,7808",TRUE,,Yellow,-6.249966,53.335744,02/01/2012 22:45:00,NULL
1028,9180,Fortfield Terrace,,60,at no. 33,11/01/2011,2.40,812(Cowper Rd)991 Rathmines Rd,Mon-Fri 07.00-19.00,FALSE,,,New,FALSE,,Red,-6.262064,53.314776,02/01/2012 22:45:00,NULL
1029,9181,Commons Street,1,45 P&D / DP (Total),Opposite Appartments,03/10/2000,2.40,"Commons St 437, 4 On Mayor St Lwr",Mon-Fri 10.00-19.00 Sat. 07.00-19.00,FALSE,,,"replaced met,574    15/12/2010",TRUE,,Red,-6.245823,53.349933,02/01/2012 22:45:00,NULL
1030,9182,Thomas Street,8,17 P&D (Total),At Vicar Street,03/03/2001,2.40,"Thomas St 598, 599, John St West 283",Mon-Sat 10.00-16.00,TRUE,,,"replaced met,597    27/01/2011",TRUE,,Red,-6.277599,53.342701,02/01/2012 22:45:00,NULL
1031,9183,Thomas Street,8,17 P&D (Total),Between 39 & 40,03/03/2001,2.40,"Thomas St 597, 599, Meath St 434, 495",Mon-Sat 10.00-16.00,TRUE,,,"replaced met, 598   27/01/2011",TRUE,,Red,-6.279916,53.342865,02/01/2012 22:45:00,NULL
1032,9184,Thomas Street,8,17 P&D (Total),At Iceland,03/03/2001,2.40,"Thomas St 597, 598, Meath St 434, 405",Mon-Sat 10.00-16.00,TRUE,,,"replaced met, 599   27/01/2011",TRUE,,Red,-6.280263,53.343072,02/01/2012 22:45:00,NULL
1033,9185,Mount Eden Road,4,81 P&D / DP,Opp No. 1,,2.40,"Belmont Ave 442, Morehampton Rd 251, 348",Mon-Fri 08.00-18.30,FALSE,,,"replaced met, 256    21/02/2011",FALSE,,Red,-6.239762,53.323266,02/01/2012 22:45:00,NULL
1034,9186,Hanbury Lane,8,21 P&D / DP,The Coombe,,2.40,"Meath St 495, Crane St 717, Earl St Sth 136",Mon-Sat 07.00-19.00,FALSE,,,"replaced met, 807   21/02/2011",FALSE,,Red,-6.281557,53.342175,02/01/2012 22:45:00,NULL
1035,9187,Waterloo Road,4,9 P&D + 72 DP (Total),Corner of Fleming Place,19/04/1999,2.90,"Waterloo Rd 345, Burlington Rd 678",Mon-Sat 07.00-19.00,FALSE,,,"replaced met, 346  21/02/2011",TRUE,,Yellow,-6.243834,53.332262,02/01/2012 22:45:00,NULL
1036,9188,Ovoca Road,8,60 P&D / DP,Opposite Number 10,,2.40,Lombard St W 465,Mon-Fri 08.00-18.30,FALSE,,,"replaced met, 588   21/02/2011",TRUE,,Red,-6.270083,53.333627,02/01/2012 22:45:00,NULL
1037,9189,Church Avenue (Rathmines),6,29 P&D / DP,Near corner of Rathmines Rd Upr,16/08/2000,1.60,"Cambridge Villas 444, Rathmines Rd Upr 53",Mon-Sat 07.00-19.00,FALSE,,,"replaced met, 562  21/02/2011",TRUE,,Green,-6.264258,53.320179,02/01/2012 22:45:00,NULL
1038,9190,Smithfield East (Liffey End),7,45 P&D / DP (Total),At Family Law Office,,2.40,"Smithfield 744, 745, New Church St 582, Haymarket 840",Mon-Sat 07.00-19.00,FALSE,,,"replaced met, 511   21/02/2011",TRUE,,Red,-6.27829,53.347065,02/01/2012 22:45:00,NULL
1039,9191,Charleville Road (Rathmines),6,88 P&D / DP,At apartments / Junction of Wynnefield Rd,,1.60,Rathgar Rd 166,Mon-Fri 08.00-18.30,FALSE,,,"replaced met, 428  21/02/2011",TRUE,,Green,-6.267775,53.32195,02/01/2012 22:45:00,NULL
1040,9192,Stamer Street,8,38 P&D / DP (Total),At Lennox Street / No 1,,2.40,"Stamer St 693, 3 On Lennox St",Mon-Sat 07.00-19.00,FALSE,,,"replaced met, 172  21/02/2011",TRUE,,Red,-6.268207,53.331324,02/01/2012 22:45:00,NULL
1041,9193,Temple Street North,1,34 P&D (Total),Opp Belveder College Car Park,,2.40,"Temple St Nth 307, 579",Mon-Sat 07.00-19.00,FALSE,,,replaced met.308    1/03/2011,TRUE,,Red,-6.26147,53.356281,02/01/2012 22:45:00,NULL
1042,9194,Hogan Place,2,12 P&D / DP,Junction Of Harmony Row,,2.90,"5 On Fenian St, Brunswick Place 169",Mon-Fri 08.00-18.30,FALSE,,,replaced met.820   01/03/2011,TRUE,,Yellow,-6.244623,53.340983,02/01/2012 22:45:00,NULL
1043,9195,Gardiner Place,1,22 P&D + 10 DP (Total),outside no.13,,2.40,Gardiner Place 267,Mon-Sat 07.00-19.00,FALSE,,,mt. 268 changed 15/03/2011,TRUE,,Red,-6.259933,53.356416,02/01/2012 22:45:00,NULL
1044,9196,Botanic Road,,14 P&D(Total),Opposite Botanic Gardens,21/08/2009,1.00,,Mon-Sat 07.00-19.00,FALSE,,,met.961 changed 03/03/2011,FALSE,,Orange,-6.269177,53.371834,02/01/2012 22:45:00,NULL
1045,9197,Wynnefield Road,,,Outside Toilets,13/11/2009,1.60,,Mon-Sat07.00-19.00,FALSE,,,Formerly  mt.974 03/03/2011,FALSE,,Green,-6.267155,53.322084,02/01/2012 22:45:00,NULL
1046,9198,Seafort Terrace,4,6 P&D + 36 DP,Sandymount Village,23/04/2002,1.00,6 In Sandymount Village,Mon-Sat 07.00-19.00,FALSE,,,met 62 changed 08/03/2011,FALSE,,Orange,-6.214347,53.333356,02/01/2012 22:45:00,NULL
1047,9199,Boyne Street,2,52 P&D / DP,Corner of Sandwith Street,01/02/2000,2.90,"5 On Fenian St, Erne St Upr 634",Mon-Fri 08.00-18.30,FALSE,,,met.460 changed 03/03/2011,TRUE,,Yellow,-6.246417,53.342162,02/01/2012 22:45:00,NULL
1048,9200,Mountjoy Square South,1,11 P&D + 8 DP (Total),Park Gate,,2.40,"Mountjoy Sq Sth 382, Mountjoy Sq West 266",Mon-Sat 07.00-19.00,FALSE,,,mt.381 changed  08/03/2011,TRUE,,Red,-6.25678,53.355972,02/01/2012 22:45:00,NULL
1049,9201,Anglesea Road,4,105 P&D / DP (Total),Near Public Light Number 9,09/05/2000,2.40,Angelsea Rd 288,Mon-Sat 07.00-19.00,FALSE,,,mt.524 changed 08/03/2011,TRUE,,Red,-6.230992,53.326435,02/01/2012 22:45:00,NULL
1050,9202,Monck Place,7,106 P&D / DP,At Number 31 / Opposite Clarke's Pub,24/07/2000,2.40,"Avondale Rd 620, Phibsborough Rd 844",Mon-Sat 07.00-19.00,FALSE,,,replaced meter 558,TRUE,,Red,-6.273898,53.358756,02/01/2012 22:45:00,NULL
1051,9204,Haymarket,7,6 P&D + 6 DP,Opposite Burgess Lane,22/12/2005,2.40,"Smithfield 511, 744, 745, Hendrick Lane 445",Mon-Sat 07.00-19.00,FALSE,,,mt.840 changed 08/03/2011,FALSE,,Red,-6.279358,53.347755,02/01/2012 22:45:00,NULL
1052,9205,North Circular Road,1,17 P&D / DP,Dorset St to Sherrard St,17/04/2002,2.40,"Synott Place 436, Sherrard St 490",Mon-Sat 07.00-24.00,FALSE,,,mt. 108 changed 15/03/2011,FALSE,,Red,-6.260572,53.359515,02/01/2012 22:45:00,NULL
1053,9206,Earl Street South,8,6 P&D + 20 DP,East of Marrowbone Lane,,2.40,"Meath St 434, 495, School St 715, Hanbury Lane 807",Mon-Sat 07.00-24.00,FALSE,,,replaced met.136.21/03/2011,FALSE,,Red,-6.280898,53.341428,02/01/2012 22:45:00,NULL
1054,9207,Creighton Street,2,34 P&D / DP,Number 13,,2.40,"Windmill Lane 635, 2 On City Quay, Hanover St East 592",Mon-Fri 08.00-18.30,FALSE,,,mt. 422 changed 11/03/2011,TRUE,,Red,-6.246424,53.346201,02/01/2012 22:45:00,NULL
1055,9208,Burlington Road,4,144 P&D / DP (Total),East of Southside Mespil Road,,2.90,5 On Burlington Rd,Mon-Fri 08.00-18.30,FALSE,,,mt.286 changed 08/03/2011,TRUE,,Yellow,-6.246532,53.332358,02/01/2012 22:45:00,NULL
1056,9209,Sussex Road,4,9 P&D + 45 DP (Total),At the flats,,2.90,"Sussex Road 425, 606",Mon-Sat 07.00-19.00,FALSE,,,mt. 410 changed 11/03/2011,TRUE,,Yellow,-6.251288,53.331153,02/01/2012 22:45:00,NULL
1057,9210,Montague Place,2,16 P&D / DP,Moved from Montague St,,2.90,"Wexford St 69, 86, Camden St 77",Mon-Fri 08.00-18.30,FALSE,,,mt. 257 changed 11/03/2011,TRUE,,Yellow,-6.264414,53.336541,02/01/2012 22:45:00,NULL
1058,9211,Infirmary Road,8,33 P&D + 15 DP (Total),At Number 20,,1.60,None Nearby,Mon-Sat 07.00-19.00,FALSE,,,mt. 753 changed 11/03/2011,FALSE,,Green,-6.296673,53.350771,02/01/2012 22:45:00,NULL
1059,9212,Kelly's Row,1,16 P&D / DP,At Flats,,2.40,None Nearby,Mon-Sat 08.30-19.00,FALSE,,,"replaced met, 825 31/03/2011",FALSE,,Red,-6.262098,53.358107,02/01/2012 22:45:00,NULL
1060,9213,Connaught Street,7,62 P&D / DP (Total),Number 29,04/05/2000,1.60,"Connaught St 516, Ulster St 518",Mon-Fri 08.00-18.30,FALSE,,,replaced met. 45. 21/03/2011,TRUE,,Green,-6.274604,53.362771,02/01/2012 22:45:00,NULL
1061,9214,Gardiner Place,1,22 P&D + 10 DP (Total),"No 25, south side, east of Grenville Lane",,2.40,"Gardiner Place 268, 269",Mon-Sat 07.00-19.00,FALSE,,,mt. 267 changed 15/03/2011,TRUE,,Red,-6.259784,53.3563,02/01/2012 22:45:00,NULL
1062,9215,Mark Street,2,25 P&D,Opp no 12,,2.90,"3 On Townsend St, Pearse St 314, Shaw St 328",Mon-Sat 07.00-19.00,FALSE,,,mt. 7123 changed 15/03/2011,TRUE,,Yellow,-6.251239,53.345427,02/01/2012 22:45:00,NULL
1063,9217,Raglan Road,4,91 P&D / DP,Corner of Pembroke Lane,,2.90,4 On Pembroke Rd,Mon-Fri 08.00-18.30,FALSE,,,mt. 287 changed 08/03/2011,TRUE,,Yellow,-6.237838,53.331856,02/01/2012 22:45:00,NULL
1064,9219,Mountain View Road,6,95 P&D / DP (Total),Top of Anna Villa Rd,16/05/2001,1.60,"Anna Villa 546, Beechwood Rd 389",Mon-Sat 07.00-19.00,FALSE,,,replaced met 686 11/03/2011,FALSE,,Green,-6.251791,53.320906,02/01/2012 22:45:00,NULL
1065,9220,Woodville Road,,13 P&D+Permit,at side of no.203 Botanic Ave,,1.60,none nearby,Mon-Sun 07.00-24.00,FALSE,,,mt. 956 changed 15/03/2011,FALSE,,Orange,-6.259113,53.368453,02/01/2012 22:45:00,NULL
1066,9221,David Road,1,,Whitworth Road junction,,1.60,,Mon-Sun 07.00-24.00,FALSE,,,mt. 941 changed 15/03/2011,FALSE,,Green,-6.268443,53.363997,02/01/2012 22:45:00,NULL
1067,9222,Bishop Street,8,23 P&D,At Flats,01/02/2000,2.90,"Bride St 484, Kevin St 393,472, Peter St 372",Mon-Sat 07.00-19.00,FALSE,,,replaced meter 463,TRUE,,Yellow,-6.268396,53.338324,02/01/2012 22:45:00,NULL
1068,9223,Erne Street Upper,2,30 P&D / DP,Lighting Show room,08/03/2001,2.90,"Boyne St 460, Fenian St 278, Holles St 237",Mon-Sat 07.00-19.00,FALSE,,,replaced meter 634,TRUE,,Yellow,-6.244907,53.342166,02/01/2012 22:45:00,NULL
1069,9224,Haddington Road,4,145 P&D / DP (Total),At Number 96,,2.90,"Shelbourne Rd 654, Grand Canal St Upr 624",Mon-Sat 07.00-19.00,FALSE,,,Replaced meter 72 30/05/2011,FALSE,,Yellow,-6.236464,53.336718,02/01/2012 22:45:00,NULL
1070,9225,Haddington Road,4,145 P&D / DP (Total),No 44,,2.90,Haddington Rd 514,Mon-Sat 07.00-19.00,FALSE,,,Replaced meter 9225 30/05/2011,TRUE,,Yellow,-6.240297,53.335571,02/01/2012 22:45:00,NULL
1071,9226,Haddington Road,4,145 P&D / DP (Total),The Hibernian,03/05/2000,2.90,Haddington Rd 239,Mon-Sat 07.00-19.00,FALSE,,,Replaced meter 514 30/05/2011,TRUE,,Yellow,-6.242655,53.334871,02/01/2012 22:45:00,NULL
1072,9227,Burlington Road,4,144 P&D / DP (Total),West of Northside Waterloo Road,30/04/2001,2.90,5 On Burlington Rd,Mon-Fri 08.00-18.30,FALSE,,,"Replaced met 679,  30/05/2011",FALSE,,Yellow,-6.246474,53.331277,02/01/2012 22:45:00,NULL
